id,date,value
W10,2004-07-23,750.01
W10,2004-07-30,750
W10,2004-08-06,750
W10,2004-08-13,749.97
W10,2004-08-20,749.97
W10,2004-08-27,749.99
W10,2004-09-03,749.99
W10,2004-09-10,749.99
W10,2004-09-17,749.99
W10,2004-09-24,749.99
W10,2004-10-01,750.01
W10,2004-10-08,750.01
W10,2004-10-15,750.01
W10,2004-10-22,750.01
W10,2004-10-29,750
W10,2004-11-05,750
W10,2004-11-12,750
W10,2004-11-19,750
W10,2004-11-26,750
W10,2004-12-03,750
W10,2004-12-10,750
W10,2004-12-17,750
W10,2004-12-24,750
W10,2004-12-31,750
W10,2005-01-07,750
W10,2005-01-14,750
W10,2005-01-21,750
W10,2005-01-28,799.99
W10,2005-02-04,799.99
W10,2005-02-11,799.99
W10,2005-02-18,799.99
W10,2005-02-25,849.99
W10,2005-03-04,849.99
W10,2005-03-11,849.99
W10,2005-03-18,849.99
W10,2005-03-25,849.99
W10,2005-04-01,900.02
W10,2005-04-08,900.02
W10,2005-04-15,900.02
W10,2005-04-22,900.02
W10,2005-04-29,900
W10,2005-05-06,900
W10,2005-05-13,900
W10,2005-05-20,900
W10,2005-05-27,900.02
W10,2005-06-03,900.02
W10,2005-06-10,900.02
W10,2005-06-17,900.02
W10,2005-06-24,900.02
W10,2005-07-01,900
W10,2005-07-08,900
W10,2005-07-15,900
W10,2005-07-22,900
W10,2005-07-29,899.98
W10,2005-08-05,899.98
W10,2005-08-12,899.98
W10,2005-08-19,899.98
W10,2005-08-26,899.98
W10,2005-09-02,899.99
W10,2005-09-09,899.99
W10,2005-09-16,899.99
W10,2005-09-23,899.99
W10,2005-09-30,899.99
W10,2005-10-07,899.99
W10,2005-10-14,899.99
W10,2005-10-21,899.99
W10,2005-10-28,900.02
W10,2005-11-04,900.02
W10,2005-11-11,900.02
W10,2005-11-18,900.02
W10,2005-11-25,900.02
W10,2005-12-02,900
W10,2005-12-09,900
W10,2005-12-16,900
W10,2005-12-23,900.17
W10,2005-12-30,900.17
W10,2006-01-06,900.17
W10,2006-01-13,900.17
W10,2006-01-20,900.17
W10,2006-01-27,1000.17
W10,2006-02-03,1000.17
W10,2006-02-10,1000.17
W10,2006-02-17,1000.17
W10,2006-02-24,1100.18
W10,2006-03-03,1100.18
W10,2006-03-10,1100.18
W10,2006-03-17,1100.18
W10,2006-03-24,1100.18
W10,2006-03-31,1200
W10,2006-04-07,1200
W10,2006-04-14,1200
W10,2006-04-21,1200
W10,2006-04-28,1200.02
W10,2006-05-05,1200.02
W10,2006-05-12,1200.02
W10,2006-05-19,1200.02
W10,2006-05-26,1200.03
W10,2006-06-02,1200.01
W10,2006-06-09,1200.01
W10,2006-06-16,1200.01
W10,2006-06-23,1200.01
W10,2006-06-30,1200
W10,2006-07-07,1200
W10,2006-07-14,1200
W10,2006-07-21,1200
W10,2006-07-28,1200.02
W10,2006-08-04,1200.02
W10,2006-08-11,1200.02
W10,2006-08-18,1200.02
W10,2006-08-25,1200.02
W10,2006-09-01,1200.02
W10,2006-09-08,1200.02
W10,2006-09-15,1200.02
W10,2006-09-22,1200.02
W10,2006-09-29,1200.01
W10,2006-10-06,1200.01
W10,2006-10-13,1200.01
W10,2006-10-20,1200.01
W10,2006-10-27,1200.02
W10,2006-11-03,1200.02
W10,2006-11-10,1200.02
W10,2006-11-17,1200.02
W10,2006-11-24,1200.02
W10,2006-12-01,1199.99
W10,2006-12-08,1199.99
W10,2006-12-15,1199.99
W10,2006-12-22,1200
W10,2006-12-29,1200
W10,2007-01-05,1200
W10,2007-01-12,1200
W10,2007-01-19,1200
W10,2007-01-26,1200
W10,2007-02-02,1300.01
W10,2007-02-09,1300.01
W10,2007-02-16,1300.01
W10,2007-02-23,1300.01
W10,2007-03-02,1400
W10,2007-03-09,1400
W10,2007-03-16,1400
W10,2007-03-23,1400
W10,2007-03-30,1500.01
W10,2007-04-06,1500.01
W10,2007-04-13,1500.01
W10,2007-04-20,1500.01
W10,2007-04-27,1499.99
W10,2007-05-04,1499.99
W10,2007-05-11,1499.99
W10,2007-05-18,1499.99
W10,2007-05-25,1500
W10,2007-06-01,1500.02
W10,2007-06-08,1500.02
W10,2007-06-15,1500.03
W10,2007-06-22,1500.03
W10,2007-06-29,1500.02
W10,2007-07-06,1500.02
W10,2007-07-13,1500.02
W10,2007-07-20,1500.02
W10,2007-07-27,1500.03
W10,2007-08-03,1500.03
W10,2007-08-10,1500.03
W10,2007-08-17,1500.03
W10,2007-08-24,1900.02
W10,2007-08-31,1900.01
W10,2007-09-07,1900.01
W10,2007-09-14,2649.99
W10,2007-09-21,2649.99
W10,2007-09-28,2650
W10,2007-10-05,2650
W10,2007-10-12,2650.04
W10,2007-10-19,2650.04
W10,2007-10-26,2650.04
W10,2007-11-02,2650.05
W10,2007-11-09,2650.05
W10,2007-11-16,2650.05
W10,2007-11-23,2850.06
W10,2007-11-30,2850.04
W10,2007-12-07,2850.04
W10,2007-12-14,2700.04
W10,2007-12-21,2684.76
W10,2007-12-28,2684.76
W10,2008-01-04,2684.87
W10,2008-01-11,2684.87
W10,2008-01-18,2684.87
W10,2008-01-25,2684.87
W10,2008-02-01,2684.91
W10,2008-02-08,2684.91
W10,2008-02-15,2685.11
W10,2008-02-22,2684.85
W10,2008-02-29,2684.79
W10,2008-03-07,2684.79
W10,2008-03-14,2673.66
W10,2008-03-21,2673.66
W10,2008-03-28,2683.77
W10,2008-04-04,2931.1
W10,2008-04-11,2931.1
W10,2008-04-18,2950.01
W10,2008-04-25,2950.01
W10,2008-05-02,2950.07
W10,2008-05-09,2950.24
W10,2008-05-16,2950.26
W10,2008-05-23,2850.28
W10,2008-05-30,2850.27
W10,2008-06-06,2850.27
W10,2008-06-13,2750.26
W10,2008-06-20,2750.43
W10,2008-06-27,2750.04
W10,2008-07-04,2749.95
W10,2008-07-11,2999.97
W10,2008-07-18,3000.16
W10,2008-07-25,3000.16
W10,2008-08-01,3000.18
W10,2008-08-08,3000.21
W10,2008-08-15,3000.07
W10,2008-08-22,3000.12
W10,2008-08-29,3000
W10,2008-09-05,3000
W10,2008-09-12,2999.98
W10,2008-09-19,2990.05
W10,2008-09-26,3005.16
W10,2008-10-03,4205.19
W10,2008-10-10,4471.79
W10,2008-10-17,4471.82
W10,2008-10-24,4471.87
W10,2008-10-31,5017.89
W10,2008-11-07,4021.68
W10,2008-11-14,4628.35
W10,2008-11-21,4628.36
W10,2008-11-28,4553.19
W10,2008-12-05,4553.21
W10,2008-12-12,6161.31
W10,2008-12-19,6168.99
W10,2008-12-26,6169.01
W10,2009-01-02,6169.24
W10,2009-01-09,6101.61
W10,2009-01-16,6101.88
W10,2009-01-23,5885.31
W10,2009-01-30,5286.17
W10,2009-02-06,5286.22
W10,2009-02-13,4823.35
W10,2009-02-20,4823.39
W10,2009-02-27,4617.95
W10,2009-03-06,4521.98
W10,2009-03-13,4527.65
W10,2009-03-20,4527.66
W10,2009-03-27,4307.45
W10,2009-04-03,4307.46
W10,2009-04-10,4284.67
W10,2009-04-17,4321.62
W10,2009-04-24,4321.63
W10,2009-05-01,4190.93
W10,2009-05-08,4190.97
W10,2009-05-15,3976.47
W10,2009-05-22,3976.48
W10,2009-05-29,4035.49
W10,2009-06-05,4035.55
W10,2009-06-12,3087.01
W10,2009-06-19,3087.03
W10,2009-06-26,7285.98
W10,2009-07-03,7285.98
W10,2009-07-10,7014.53
W10,2009-07-17,7014.56
W10,2009-07-24,7014.56
W10,2009-07-31,6807.8
W10,2009-08-07,6807.32
W10,2009-08-14,6536.46
W10,2009-08-21,6536.45
W10,2009-08-28,6344.24
W10,2009-09-04,6344.29
W10,2009-09-11,5958.62
W10,2009-09-18,5958.62
W10,2009-09-25,5958.63
W10,2009-10-02,6674.4
W10,2009-10-09,6318.5
W10,2009-10-16,6289.67
W10,2009-10-23,6289.64
W10,2009-10-30,6227.49
W10,2009-11-06,6227.48
W10,2009-11-13,5954
W10,2009-11-20,5954.01
W10,2009-11-27,5891.47
W10,2009-12-04,5891.46
W10,2009-12-11,5725.65
W10,2009-12-18,6692.88
W10,2009-12-25,6692.96
W10,2010-01-01,6692.97
W10,2010-01-08,6693.03
W10,2010-01-15,6591.03
W10,2010-01-22,6621.88
W10,2010-01-29,6621.59
W10,2010-02-05,6621.59
W10,2010-02-12,6365.07
W10,2010-02-19,6365.43
W10,2010-02-26,6446.8
W10,2010-03-05,6443.78
W10,2010-03-12,6443.14
W10,2010-03-19,6443.14
W10,2010-03-26,6443.14
W10,2010-04-02,6616.51
W10,2010-04-09,6592.83
W10,2010-04-16,6656.69
W10,2010-04-23,6656.7
W10,2010-04-30,6672.45
W10,2010-05-07,6672.45
W10,2010-05-14,7068.8
W10,2010-05-21,7068.81
W10,2010-05-28,7088.37
W10,2010-06-04,7088.05
W10,2010-06-11,7070.76
W10,2010-06-18,7181.99
W10,2010-06-25,7182.36
W10,2010-07-02,4059.27
W10,2010-07-09,4059.27
W10,2010-07-16,4237.22
W10,2010-07-23,4237.22
W10,2010-07-30,4420.42
W10,2010-08-06,4420.42
W10,2010-08-13,4317.91
W10,2010-08-20,4317.91
W10,2010-08-27,4387.09
W10,2010-09-03,4387.09
W10,2010-09-10,4374.65
W10,2010-09-17,4374.65
W10,2010-09-24,4374.65
W10,2010-10-01,3167.44
W10,2010-10-08,3167.44
W10,2010-10-15,3310.77
W10,2010-10-22,3310.77
W10,2010-10-29,3503.86
W10,2010-11-05,3503.86
W10,2010-11-12,3260.98
W10,2010-11-19,3260.98
W10,2010-11-26,3452.26
W10,2010-12-03,3452.26
W10,2010-12-10,3496.74
W10,2010-12-17,3496.74
W10,2010-12-24,2982.17
W10,2010-12-31,2982.17
W10,2011-01-07,2982.17
W10,2011-01-14,2982.17
W10,2011-01-21,3005.02
W10,2011-01-28,3291.7
W10,2011-02-04,3291.7
W10,2011-02-11,3202.91
W10,2011-02-18,3202.91
W10,2011-02-25,3218.35
W10,2011-03-04,3218.35
W10,2011-03-11,3428.63
W10,2011-03-18,3428.63
W10,2011-03-25,3428.63
W10,2011-04-01,3228.55
W10,2011-04-08,3228.55
W10,2011-04-15,3240.42
W10,2011-04-22,3240.42
W10,2011-04-29,3163.1
W10,2011-05-06,3163.1
W10,2011-05-13,3132.76
W10,2011-05-20,3132.76
W10,2011-05-27,3213.13
W10,2011-06-03,3213.13
W10,2011-06-10,3213.13
W10,2011-06-17,3103.03
W10,2011-06-24,3103.03
W10,2011-07-01,3131.63
W10,2011-07-08,3131.63
W10,2011-07-15,3115.09
W10,2011-07-22,3115.09
W10,2011-07-29,3330.75
W10,2011-08-05,3330.75
W10,2011-08-12,3908.3
W10,2011-08-19,3908.3
W10,2011-08-26,3908.3
W10,2011-09-02,3920.55
W10,2011-09-09,3920.55
W10,2011-09-16,3696.36
W10,2011-09-23,3696.36
W10,2011-09-30,3789.35
W10,2011-10-07,3789.35
W10,2011-10-14,3794.74
W10,2011-10-21,3794.74
W10,2011-10-28,3959.96
W10,2011-11-04,3959.96
W10,2011-11-11,3924.81
W10,2011-11-18,3924.81
W10,2011-11-25,3924.81
W10,2011-12-02,3830.53
W10,2011-12-09,3830.05
W10,2011-12-16,3686.09
W10,2011-12-23,7038.94
W10,2011-12-30,7038.94
W10,2012-01-06,7038.94
W10,2012-01-13,7038.94
W10,2012-01-20,7014.78
W10,2012-01-27,6765.05
W10,2012-02-03,6765.05
W10,2012-02-10,6765.05
W10,2012-02-17,6520.97
W10,2012-02-24,6520.97
W10,2012-03-02,11000.76
W10,2012-03-09,11000.76
W10,2012-03-16,10955.05
W10,2012-03-23,10955.05
W10,2012-03-30,10908.91
W10,2012-04-06,10908.91
W10,2012-04-13,10906.26
W10,2012-04-20,10906.26
W10,2012-04-27,10923.84
W10,2012-05-04,10815.84
W10,2012-05-11,10831.83
W10,2012-05-18,10831.83
W10,2012-05-25,10618.18
W10,2012-06-01,10636.29
W10,2012-06-08,10636.29
W10,2012-06-15,10715.47
W10,2012-06-22,10715.47
W10,2012-06-29,10797.25
W10,2012-07-06,10782.73
W10,2012-07-13,10837.36
W10,2012-07-20,10837.36
W10,2012-07-27,10754.98
W10,2012-08-03,10754.98
W10,2012-08-10,10762.81
W10,2012-08-17,10762.81
W10,2012-08-24,10762.81
W10,2012-08-31,10777.21
W10,2012-09-07,10777.21
W10,2012-09-14,10663.86
W10,2012-09-21,10662.96
W10,2012-09-28,10587.5
W10,2012-10-05,10587.5
W10,2012-10-12,10575.34
W10,2012-10-19,10575.34
W10,2012-10-26,10575.34
W10,2012-11-02,10474.96
W10,2012-11-09,10474.96
W10,2012-11-16,10472.94
W10,2012-11-23,10472.94
W10,2012-11-30,10408.03
W10,2012-12-07,10408.03
W10,2012-12-14,10401.73
W10,2012-12-21,10357.71
W10,2012-12-28,10357.71
W10,2013-01-04,10357.69
W10,2013-01-11,10357.69
W10,2013-01-18,10309.29
W10,2013-01-25,10309.29
W10,2013-02-01,8913.27
W10,2013-02-08,8878.43
W10,2013-02-15,8801.53
W10,2013-02-22,8763.63
W10,2013-03-01,8144.84
W10,2013-03-08,8019.9
W10,2013-03-15,7934.74
W10,2013-03-22,7866.57
W10,2013-03-29,7788.72
W10,2013-04-05,7718.67
W10,2013-04-12,7642.9
W10,2013-04-19,7534.97
W10,2013-04-26,7418.2
W10,2013-05-03,7395.44
W10,2013-05-10,7389.99
W10,2013-05-17,7326.42
W10,2013-05-24,7315.18
W10,2013-05-31,7208.97
W10,2013-06-07,7178.17
W10,2013-06-14,7132.47
W10,2013-06-21,7100.59
W10,2013-06-28,7053.5
W10,2013-07-05,7032.9
W10,2013-07-12,7011.41
W10,2013-07-19,6999.26
W10,2013-07-26,6975.44
W10,2013-08-02,6957.34
W10,2013-08-09,6939.74
W10,2013-08-16,6932.58
W10,2013-08-23,6926.04
W10,2013-08-30,6932.92
W10,2013-09-06,6886.42
W10,2013-09-13,6822.57
W10,2013-09-20,6789.22
W10,2013-09-27,6701.56
W10,2013-10-04,6669.99
W10,2013-10-11,6593.42
W10,2013-10-18,6584.95
W10,2013-10-25,6532.96
W10,2013-11-01,6508.1
W10,2013-11-08,6401.59
W10,2013-11-15,6341.39
W10,2013-11-22,6305.53
W10,2013-11-29,6217.49
W10,2013-12-06,6145.14
W10,2013-12-13,6143.93
W10,2013-12-20,6040.5
W10,2013-12-27,5833.25
W10,2014-01-03,5833.25
W10,2014-01-10,5833.25
W10,2014-01-17,5777.07
W10,2014-01-24,5767.17
W10,2014-01-31,5760.44
W10,2014-02-07,5755.76
W10,2014-02-14,5731.89
W10,2014-02-21,5721.69
W10,2014-02-28,5696.94
W10,2014-03-07,5666.82
W10,2014-03-14,5563.24
W10,2014-03-21,5462.49
W10,2014-03-28,5180.43
W10,2014-04-04,5164.85
W10,2014-04-11,5321.07
W10,2014-04-18,5238.42
W10,2014-04-25,5163.06
W10,2014-05-02,5149.65
W10,2014-05-09,5132.15
W10,2014-05-16,5141.62
W10,2014-05-23,5080.07
W10,2014-05-30,5056.82
W10,2014-06-06,5038.92
W10,2014-06-13,4708.4
W10,2014-06-20,4671.26
W10,2014-06-27,4532.76
W10,2014-07-04,4487.96
W10,2014-07-11,4348.11
W10,2014-07-18,4310.74
W10,2014-07-25,4095.67
W10,2014-08-01,4001.84
W10,2014-08-08,3969.74
W10,2014-08-15,3928.24
W10,2014-08-22,3899.63
W10,2014-08-29,3848.99
W10,2014-09-05,3813.9
W10,2014-09-12,3722.79
W10,2014-09-19,3663.04
W10,2014-09-26,4295.93
W10,2014-10-03,4247.24
W10,2014-10-10,4224.36
W10,2014-10-17,4165.81
W10,2014-10-24,4107.59
W10,2014-10-31,4084.72
W10,2014-11-07,4046.22
W10,2014-11-14,3981.9
W10,2014-11-21,3962.4
W10,2014-11-28,3988
W10,2014-12-05,3929.36
W10,2014-12-12,3788.95
W10,2014-12-19,4803.56
W10,2014-12-26,4732.85
W10,2015-01-02,4732.85
W10,2015-01-09,4732.85
W10,2015-01-16,4591.3
W10,2015-01-23,4452.66
W10,2015-01-30,4156.08
W10,2015-02-06,4047.88
W10,2015-02-13,3954.02
W10,2015-02-20,3792.23
W10,2015-02-27,3229.59
W10,2015-03-06,3229.59
W10,2015-03-13,3229.59
W10,2015-03-20,3229.59
W10,2015-03-27,4175.58
W10,2015-04-03,4175.58
W10,2015-04-10,4175.58
W10,2015-04-17,4175.58
W10,2015-04-24,4175.58
W10,2015-05-01,4087.48
W10,2015-05-08,4087.48
W10,2015-05-15,4087.48
W10,2015-05-22,4087.48
W10,2015-05-29,3953.67
W10,2015-06-05,3953.67
W10,2015-06-12,3953.67
W10,2015-06-19,3953.67
W10,2015-06-26,4670.96
W10,2015-07-03,4670.96
W10,2015-07-10,4670.96
W10,2015-07-17,4670.96
W10,2015-07-24,4670.96
W10,2015-07-31,4635.25
W10,2015-08-07,4635.25
W10,2015-08-14,4635.25
W10,2015-08-21,4635.25
W10,2015-08-28,4562.27
W10,2015-09-04,4562.27
W10,2015-09-11,4562.27
W10,2015-09-18,4562.27
W10,2015-09-25,4562.27
W10,2015-10-02,4663.48
W10,2015-10-09,4663.48
W10,2015-10-16,4663.48
W10,2015-10-23,4663.48
W10,2015-10-30,4627.21
W10,2015-11-06,4627.21
W10,2015-11-13,4627.21
W10,2015-11-20,4627.21
W10,2015-11-27,4513.71
W10,2015-12-04,4513.71
W10,2015-12-11,4513.71
W10,2015-12-18,4695.43
W10,2015-12-25,4695.43
W10,2016-01-01,4695.43
W10,2016-01-08,4695.43
W10,2016-01-15,4695.43
W10,2016-01-22,4695.43
W10,2016-01-29,4649.8
W10,2016-02-05,4649.8
W10,2016-02-12,4648.8
W10,2016-02-19,4648.8
W10,2016-02-26,4567.44
W10,2016-03-04,4567.44
W10,2016-03-11,4567.44
W10,2016-03-18,4567.44
W10,2016-03-25,4567.44
W10,2016-04-01,4627.31
W10,2016-04-08,4627.06
W10,2016-04-15,4627.06
W10,2016-04-22,4627.06
W10,2016-04-29,4585.32
W10,2016-05-06,4585.32
W10,2016-05-13,4585.32
W10,2016-05-20,4585.32
W10,2016-05-27,4511.77
W10,2016-06-03,4511.77
W10,2016-06-10,4511.77
W10,2016-06-17,4511.77
W10,2016-06-24,4511.77
W10,2016-07-01,4867.99
W10,2016-07-08,4867.99
W10,2016-07-15,4867.99
W10,2016-07-22,4867.99
W10,2016-07-29,4839.82
W10,2016-08-05,4839.82
W10,2016-08-12,4839.82
W10,2016-08-19,4839.82
W10,2016-08-26,4839.82
W10,2016-09-02,4827.26
W10,2016-09-09,4827.26
W10,2016-09-16,4827.26
W10,2016-09-23,4827.26
W10,2016-09-30,5137.97
W10,2016-10-07,5137.97
W10,2016-10-14,5137.97
W10,2016-10-21,5137.97
W10,2016-10-28,5122.14
W10,2016-11-04,5122.14
W10,2016-11-11,5122.14
W10,2016-11-18,5122.14
W50,1999-01-08,1797.99
W50,1999-01-15,1845.87
W50,1999-01-22,1840.92
W50,1999-01-29,1800.16
W50,1999-02-05,1782.83
W50,1999-02-12,1758.07
W50,1999-02-19,1760.76
W50,1999-02-26,1736.09
W50,1999-03-05,1686.35
W50,1999-03-12,1697.95
W50,1999-03-19,1694.31
W50,1999-03-26,1660.22
W50,1999-04-02,1648.05
W50,1999-04-09,1697.24
W50,1999-04-16,1695.05
W50,1999-04-23,1678.05
W50,1999-04-30,1701.39
W50,1999-05-07,1749.11
W50,1999-05-14,1737.63
W50,1999-05-21,1742.6
W50,1999-05-28,1768.83
W50,1999-06-04,1750.32
W50,1999-06-11,1717.41
W50,1999-06-18,1769.8
W50,1999-06-25,1746.28
W50,1999-07-02,1812.09
W50,1999-07-09,1790.45
W50,1999-07-16,1792.24
W50,1999-07-23,1799.34
W50,1999-07-30,1792.13
W50,1999-08-06,1722.75
W50,1999-08-13,1933.42
W50,1999-08-20,1991.24
W50,1999-08-27,2021.53
W50,1999-09-03,2012.89
W50,1999-09-10,2004.28
W50,1999-09-17,2071
W50,1999-09-24,2069
W50,1999-10-01,2084.51
W50,1999-10-08,2052.35
W50,1999-10-15,2082.8
W50,1999-10-22,2150.83
