id,date,value
M1,1983-03-01,9140
M1,1983-04-01,8950
M1,1983-05-01,8540
M1,1983-06-01,9360
M1,1983-07-01,9750
M1,1983-08-01,9270
M1,1983-09-01,8690
M1,1983-10-01,8200
M1,1983-11-01,7610
M1,1983-12-01,7160
M1,1984-01-01,8280
M1,1984-02-01,7370
M1,1984-03-01,7130
M1,1984-04-01,6840
M1,1984-05-01,7260
M1,1984-06-01,7430
M1,1984-07-01,7950
M1,1984-08-01,7790
M1,1984-09-01,8090
M1,1984-10-01,7480
M1,1984-11-01,6700
M1,1984-12-01,6650
M1,1985-01-01,6960
M1,1985-02-01,6410
M1,1985-03-01,6310
M1,1985-04-01,5930
M1,1985-05-01,5980
M1,1985-06-01,6730
M1,1985-07-01,7410
M1,1985-08-01,7200
M1,1985-09-01,6960
M1,1985-10-01,6780
M1,1985-11-01,5720
M1,1985-12-01,6040
M1,1986-01-01,5990
M1,1986-02-01,6210
M1,1986-03-01,6460
M1,1986-04-01,5490
M1,1986-05-01,5790
M1,1986-06-01,6350
M1,1986-07-01,6230
M1,1986-08-01,5940
M1,1986-09-01,6400
M1,1986-10-01,6610
M1,1986-11-01,5840
M1,1986-12-01,5350
M1,1987-01-01,6160
M1,1987-02-01,6260
M1,1987-03-01,5760
M1,1987-04-01,5450
M1,1987-05-01,5350
M1,1987-06-01,6230
M1,1987-07-01,6520
M1,1987-08-01,7230
M1,1987-09-01,6500
M1,1987-10-01,6230
M1,1987-11-01,5960
M1,1987-12-01,4970
M1,1988-01-01,5350
M1,1988-02-01,4840
M1,1988-03-01,4710
M1,1988-04-01,4670
M1,1988-05-01,4670
M1,1988-06-01,5190
M1,1988-07-01,5800
M1,1988-08-01,6120
M1,1988-09-01,5140
M1,1988-10-01,4670
M1,1988-11-01,4190
M1,1988-12-01,4430
M1,1989-01-01,4840
M1,1989-02-01,4660
M1,1989-03-01,4350
M1,1989-04-01,4390
M1,1989-05-01,4790
M1,1989-06-01,5510
M1,1989-07-01,5760
M1,1989-08-01,5780
M1,1989-09-01,5470
M1,1989-10-01,5020
M1,1989-11-01,4770
M1,1989-12-01,4330
M1,1990-01-01,4330
M1,1990-02-01,4270
M1,1990-03-01,3820
M1,1990-04-01,3550
M1,1990-05-01,4390
M1,1990-06-01,5760
M1,1990-07-01,6030
M1,1990-08-01,6140
M1,1990-09-01,5830
M1,1990-10-01,5420
M1,1990-11-01,5160
M1,1990-12-01,4620
M1,1991-01-01,5420
M1,1991-02-01,5600
M1,1991-03-01,5920
M1,1991-04-01,5190
M1,1991-05-01,5640
M1,1991-06-01,5700
M1,1991-07-01,6110
M1,1991-08-01,7290
M1,1991-09-01,7260
M1,1991-10-01,7040
M1,1991-11-01,6100
M1,1991-12-01,6110
M1,1992-01-01,7090
M1,1992-02-01,7070
M1,1992-03-01,6150
M1,1992-04-01,5630
M1,1992-05-01,6210
M1,1992-06-01,7250
M1,1992-07-01,7480
M1,1992-08-01,7580
M1,1992-09-01,7610
M1,1992-10-01,5970
M1,1992-11-01,7100
M1,1992-12-01,6100
M1,1993-01-01,7040
M1,1993-02-01,7060
M1,1993-03-01,6270
M1,1993-04-01,5670
M1,1993-05-01,5600
M1,1993-06-01,7190
M1,1993-07-01,7590
M1,1993-08-01,7310
M1,1993-09-01,5950
M1,1993-10-01,6220
M1,1993-11-01,5680
M1,1993-12-01,5450
M1,1994-01-01,7160
M1,1994-02-01,6110
M1,1994-03-01,6940
M1,1994-04-01,5660
M1,1994-05-01,5770
M1,1994-06-01,8050
M1,1994-07-01,7450
M1,1994-08-01,8190
M1,1994-09-01,6590
M1,1994-10-01,5920
M1,1994-11-01,4620
M1,1994-12-01,5320
M1,1995-01-01,6060
M1,1995-02-01,5300
M1,1995-03-01,5020
M1,1995-04-01,5010
M1,1995-05-01,4640
M1,1995-06-01,6980
M1,1995-07-01,6090
M1,1995-08-01,7000
M1,1995-09-01,5370
M1,1995-10-01,5230
M1,1995-11-01,5140
M1,1995-12-01,4570
M1,1996-01-01,5360
M1,1996-02-01,5300
M1,1996-03-01,4640
M1,1996-04-01,4740
M1,1996-05-01,5250
M1,1996-06-01,6350
M1,1996-07-01,6860
M1,1996-08-01,6360
M1,1996-09-01,5660
M1,1996-10-01,5270
M1,1996-11-01,4910
M1,1996-12-01,5160
M1,1997-01-01,5620
M1,1997-02-01,5180
M1,1997-03-01,4680
M1,1997-04-01,3860
M1,1997-05-01,3890
M1,1997-06-01,6340
M1,1997-07-01,6210
M1,1997-08-01,6100
M1,1997-09-01,4980
M1,1997-10-01,4260
M1,1997-11-01,3910
M1,1997-12-01,3550
M1,1998-01-01,4680
M1,1998-02-01,4120
M1,1998-03-01,4740
M1,1998-04-01,3100
M1,1998-05-01,3810
M1,1998-06-01,4710
M1,1998-07-01,5700
M1,1998-08-01,5040
M1,1998-09-01,4490
M1,1998-10-01,3930
M1,1998-11-01,3500
M1,1998-12-01,3320
M1,1999-01-01,4400
M1,1999-02-01,4190
M1,1999-03-01,3670
M1,1999-04-01,3780
M1,1999-05-01,4330
M1,1999-06-01,5430
M1,1999-07-01,5610
M1,1999-08-01,5020
M1,1999-09-01,4090
M1,1999-10-01,3680
M1,1999-11-01,3290
M1,1999-12-01,3360
M1,2000-01-01,4300
M1,2000-02-01,4090
M1,2000-03-01,3110
M1,2000-04-01,2690
M1,2000-05-01,3700
M1,2000-06-01,6030
M1,2000-07-01,5450
M1,2000-08-01,5830
M1,2000-09-01,4080
M1,2000-10-01,3910
M1,2000-11-01,3840
M1,2000-12-01,3650
M1,2001-01-01,4630
M1,2001-02-01,2980
M1,2001-03-01,3550
M1,2001-04-01,3690
M1,2001-05-01,3610
M1,2001-06-01,5250
M1,2001-07-01,5480
M1,2001-08-01,5400
M1,2001-09-01,4380
M1,2001-10-01,4290
M1,2001-11-01,4200
M1,2001-12-01,4190
M1,2002-01-01,4860
M1,2002-02-01,5080
M1,2002-03-01,4770
M1,2002-04-01,4470
M1,2002-05-01,4840
M1,2002-06-01,5610
M1,2002-07-01,6450
M1,2002-08-01,5960
M1,2002-09-01,5300
M1,2002-10-01,4990
M1,2002-11-01,4680
M1,2002-12-01,4460
M1,2003-01-01,5710
M1,2003-02-01,4830
M1,2003-03-01,5260
M1,2003-04-01,4400
M1,2003-05-01,4780
M1,2003-06-01,7040
M1,2003-07-01,7490
M1,2003-08-01,7450
M1,2003-09-01,5560
M1,2003-10-01,5000
M1,2003-11-01,5420
M1,2003-12-01,5160
M1,2004-01-01,5110
M1,2004-02-01,4900
M1,2004-03-01,5300
M1,2004-04-01,4330
M1,2004-05-01,4680
M1,2004-06-01,5800
M1,2004-07-01,7410
M1,2004-08-01,6760
M1,2004-09-01,5680
M1,2004-10-01,5610
M1,2004-11-01,5140
M1,2004-12-01,4990
M1,2005-01-01,5550
M1,2005-02-01,4720
M1,2005-03-01,4680
M1,2005-04-01,4780
M1,2005-05-01,4530
M1,2005-06-01,6810
M1,2005-07-01,6830
M1,2005-08-01,6640
M1,2005-09-01,5680
M1,2005-10-01,5020
M1,2005-11-01,4940
M1,2005-12-01,3930
M1,2006-01-01,4570
M1,2006-02-01,4720
M1,2006-03-01,4610
M1,2006-04-01,4140
M1,2006-05-01,4290
M1,2006-06-01,5780
M1,2006-07-01,6590
M1,2006-08-01,5950
M1,2006-09-01,3960
M1,2006-10-01,4240
M1,2006-11-01,4000
M1,2006-12-01,3950
M1,2007-01-01,4760
M1,2007-02-01,4050
M1,2007-03-01,4190
M1,2007-04-01,4080
M1,2007-05-01,4280
M1,2007-06-01,5720
M1,2007-07-01,7040
M1,2007-08-01,6950
M1,2007-09-01,5250
M1,2007-10-01,4920
M1,2007-11-01,4820
M1,2007-12-01,4510
M1,2008-01-01,4710
M1,2008-02-01,3720
M1,2008-03-01,4250
M1,2008-04-01,3730
M1,2008-05-01,4610
M1,2008-06-01,6540
M1,2008-07-01,7700
M1,2008-08-01,7210
M1,2008-09-01,5730
M1,2008-10-01,5520
M1,2008-11-01,5270
M1,2008-12-01,5110
M1,2009-01-01,6520
M1,2009-02-01,5630
M1,2009-03-01,5980
M1,2009-04-01,5750
M1,2009-05-01,7020
M1,2009-06-01,9910
M1,2009-07-01,11290
M1,2009-08-01,11180
M1,2009-09-01,9280
M1,2009-10-01,7850
M1,2009-11-01,7480
M1,2009-12-01,7970
M1,2010-01-01,9480
M1,2010-02-01,8800
M1,2010-03-01,8810
M1,2010-04-01,7690
M1,2010-05-01,7710
M1,2010-06-01,9660
M1,2010-07-01,11870
M1,2010-08-01,12920
M1,2010-09-01,10890
M1,2010-10-01,9500
M1,2010-11-01,9490
M1,2010-12-01,9500
M1,2011-01-01,10880
M1,2011-02-01,9270
M1,2011-03-01,8880
M1,2011-04-01,7780
M1,2011-05-01,8360
M1,2011-06-01,12320
M1,2011-07-01,13490
M1,2011-08-01,12710
M1,2011-09-01,10130
M1,2011-10-01,9240
M1,2011-11-01,9640
M1,2011-12-01,8920
M1,2012-01-01,8900
M1,2012-02-01,8480
M1,2012-03-01,7870
M1,2012-04-01,7860
M1,2012-05-01,8990
M1,2012-06-01,10790
M1,2012-07-01,11820
M1,2012-08-01,10590
M1,2012-09-01,9430
M1,2012-10-01,9070
M1,2012-11-01,8250
M1,2012-12-01,8740
M1,2013-01-01,9120
M1,2013-02-01,8280
M1,2013-03-01,7860
M1,2013-04-01,7150
M1,2013-05-01,8110
M1,2013-06-01,10860
M1,2013-07-01,10730
M1,2013-08-01,9610
M1,2013-09-01,8270
M1,2013-10-01,9200
M1,2013-11-01,6660
M1,2013-12-01,6270
M1,2014-01-01,7250
M1,2014-02-01,6830
M1,2014-03-01,6810
M1,2014-04-01,5810
M1,2014-05-01,6220
M1,2014-06-01,7450
M1,2014-07-01,9370
M1,2014-08-01,7980
M1,2014-09-01,6050
M1,2014-10-01,5640
M1,2014-11-01,6220
M1,2014-12-01,5740
M1,2015-01-01,6040
M1,2015-02-01,5130
M1,2015-03-01,5090
M1,2015-04-01,5210
M1,2015-05-01,4910
M1,2015-06-01,6890
M2,1976-06-01,2440
M2,1976-07-01,2490
M2,1976-08-01,2710
M2,1976-09-01,2290
M2,1976-10-01,1960
M2,1976-11-01,1990
M2,1976-12-01,1960
M2,1977-01-01,2530
M2,1977-02-01,2640
M2,1977-03-01,2650
M2,1977-04-01,2150
M2,1977-05-01,1910
M2,1977-06-01,2510
M2,1977-07-01,2100
M2,1977-08-01,1840
M2,1977-09-01,2330
M2,1977-10-01,1830
M2,1977-11-01,2290
M2,1977-12-01,2090
M2,1978-01-01,2340
M2,1978-02-01,2420
M2,1978-03-01,1850
M2,1978-04-01,1960
M2,1978-05-01,2000
M2,1978-06-01,2300
M2,1978-07-01,2160
M2,1978-08-01,1730
M2,1978-09-01,2090
M2,1978-10-01,1890
M2,1978-11-01,2180
M2,1978-12-01,1950
M2,1979-01-01,2020
M2,1979-02-01,1770
M2,1979-03-01,1960
M2,1979-04-01,1860
M2,1979-05-01,1340
M2,1979-06-01,2150
M2,1979-07-01,2180
M2,1979-08-01,2030
M2,1979-09-01,1730
M2,1979-10-01,1860
M2,1979-11-01,1880
M2,1979-12-01,2120
M2,1980-01-01,2140
M2,1980-02-01,2090
M2,1980-03-01,1890
M2,1980-04-01,1840
M2,1980-05-01,2130
M2,1980-06-01,2650
M2,1980-07-01,2750
M2,1980-08-01,2570
M2,1980-09-01,2250
M2,1980-10-01,2090
M2,1980-11-01,2400
M2,1980-12-01,1960
M2,1981-01-01,2490
M2,1981-02-01,2830
M2,1981-03-01,2240
M2,1981-04-01,2070
M2,1981-05-01,2260
M2,1981-06-01,2850
M2,1981-07-01,2470
M2,1981-08-01,2340
M2,1981-09-01,1970
M2,1981-10-01,2340
M2,1981-11-01,2620
M2,1981-12-01,2040
M2,1982-01-01,2380
M2,1982-02-01,3090
M2,1982-03-01,2710
M2,1982-04-01,2470
M2,1982-05-01,2620
M2,1982-06-01,3170
M2,1982-07-01,3520
M2,1982-08-01,3000
M2,1982-09-01,3420
M2,1982-10-01,3250
M2,1982-11-01,3270
M2,1982-12-01,2970
M2,1983-01-01,3520
M2,1983-02-01,3040
M2,1983-03-01,3190
M2,1983-04-01,2710
M2,1983-05-01,2900
M2,1983-06-01,3240
M2,1983-07-01,2960
M2,1983-08-01,2760
M2,1983-09-01,2380
M2,1983-10-01,2320
M2,1983-11-01,2500
M2,1983-12-01,2300
M2,1984-01-01,2620
M2,1984-02-01,2570
M2,1984-03-01,2630
M2,1984-04-01,2400
M2,1984-05-01,2110
M2,1984-06-01,2760
M2,1984-07-01,2320
M2,1984-08-01,2350
M2,1984-09-01,2300
M2,1984-10-01,2350
M2,1984-11-01,2360
M2,1984-12-01,2190
M2,1985-01-01,2400
M2,1985-02-01,1850
M2,1985-03-01,1900
M2,1985-04-01,1740
M2,1985-05-01,2120
M2,1985-06-01,2450
M2,1985-07-01,2840
M2,1985-08-01,2330
M2,1985-09-01,2520
M2,1985-10-01,3130
M2,1985-11-01,2960
M2,1985-12-01,2650
M2,1986-01-01,3070
M2,1986-02-01,3240
M2,1986-03-01,2510
M2,1986-04-01,1910
M2,1986-05-01,2310
M2,1986-06-01,2830
M2,1986-07-01,2600
M2,1986-08-01,2400
M2,1986-09-01,2740
M2,1986-10-01,1740
M2,1986-11-01,2060
M2,1986-12-01,2310
M2,1987-01-01,2400
M2,1987-02-01,2510
M2,1987-03-01,2530
M2,1987-04-01,2040
M2,1987-05-01,1910
M2,1987-06-01,2270
M2,1987-07-01,1800
M2,1987-08-01,2230
M2,1987-09-01,2700
M2,1987-10-01,2120
M2,1987-11-01,2550
M2,1987-12-01,1800
M2,1988-01-01,2170
M2,1988-02-01,1960
M2,1988-03-01,2430
M2,1988-04-01,2720
M2,1988-05-01,2330
M2,1988-06-01,2930
M2,1988-07-01,1850
M2,1988-08-01,1810
M2,1988-09-01,1970
M2,1988-10-01,1950
M2,1988-11-01,2170
M2,1988-12-01,2090
M2,1989-01-01,1880
M2,1989-02-01,1760
M2,1989-03-01,1560
M2,1989-04-01,1960
M2,1989-05-01,2040
M2,1989-06-01,2600
M2,1989-07-01,2280
M2,1989-08-01,1760
M2,1989-09-01,1830
M2,1989-10-01,1730
M2,1989-11-01,2140
M2,1989-12-01,1770
M2,1990-01-01,1600
M2,1990-02-01,2100
M2,1990-03-01,1730
M2,1990-04-01,2190
M2,1990-05-01,2060
M2,1990-06-01,2010
M2,1990-07-01,1860
M2,1990-08-01,1630
M2,1990-09-01,1910
M2,1990-10-01,1930
M2,1990-11-01,2300
M2,1990-12-01,2090
M2,1991-01-01,2130
M2,1991-02-01,2100
M2,1991-03-01,2310
M2,1991-04-01,2020
M2,1991-05-01,2490
M2,1991-06-01,2550
M2,1991-07-01,2520
M2,1991-08-01,1960
M2,1991-09-01,2500
M2,1991-10-01,2410
M2,1991-11-01,2160
M2,1991-12-01,2220
M2,1992-01-01,2860
M2,1992-02-01,3040
M2,1992-03-01,2960
M2,1992-04-01,2310
M2,1992-05-01,3080
M2,1992-06-01,3080
M2,1992-07-01,2790
M2,1992-08-01,2100
M2,1992-09-01,2730
M2,1992-10-01,2450
M2,1992-11-01,2960
M2,1992-12-01,2600
M2,1993-01-01,2920
M2,1993-02-01,2850
M2,1993-03-01,3210
M2,1993-04-01,2540
M2,1993-05-01,2670
M2,1993-06-01,2750
M2,1993-07-01,2740
M2,1993-08-01,2020
M2,1993-09-01,2150
M2,1993-10-01,2760
M2,1993-11-01,2470
M2,1993-12-01,2240
M2,1994-01-01,2820
M2,1994-02-01,2520
M2,1994-03-01,2250
M2,1994-04-01,2840
M2,1994-05-01,2380
M2,1994-06-01,2850
M2,1994-07-01,2580
M2,1994-08-01,2030
M2,1994-09-01,2540
M2,1994-10-01,2290
M2,1994-11-01,1990
M2,1994-12-01,2290
M2,1995-01-01,2840
M2,1995-02-01,2440
M2,1995-03-01,2510
M2,1995-04-01,1990
M2,1995-05-01,2710
M2,1995-06-01,2230
M2,1995-07-01,2550
M2,1995-08-01,2320
M2,1995-09-01,2220
M2,1995-10-01,2530
M2,1995-11-01,2570
M2,1995-12-01,2060
M2,1996-01-01,3060
M2,1996-02-01,2370
M2,1996-03-01,2380
M2,1996-04-01,2470
M2,1996-05-01,2210
M2,1996-06-01,2300
M2,1996-07-01,2850
M2,1996-08-01,2260
M2,1996-09-01,1770
M2,1996-10-01,2030
M2,1996-11-01,2570
M2,1996-12-01,1900
M2,1997-01-01,2560
M2,1997-02-01,2470
M2,1997-03-01,2400
M2,1997-04-01,2540
M2,1997-05-01,1900
M2,1997-06-01,2050
M2,1997-07-01,2730
M2,1997-08-01,1970
M2,1997-09-01,1970
M2,1997-10-01,1970
M2,1997-11-01,1590
M2,1997-12-01,1700
M2,1998-01-01,1970
M2,1998-02-01,1910
M2,1998-03-01,2390
M2,1998-04-01,2060
M2,1998-05-01,2030
M2,1998-06-01,2470
M2,1998-07-01,2030
M2,1998-08-01,2060
M2,1998-09-01,2080
M2,1998-10-01,2310
M2,1998-11-01,2290
M2,1998-12-01,1830
M2,1999-01-01,2060
M2,1999-02-01,2160
M2,1999-03-01,1800
M2,1999-04-01,1630
M2,1999-05-01,1580
M2,1999-06-01,2100
M2,1999-07-01,1930
M2,1999-08-01,1480
M2,1999-09-01,2050
M2,1999-10-01,2130
M2,1999-11-01,1720
M2,1999-12-01,1720
M2,2000-01-01,1640
M2,2000-02-01,1730
M2,2000-03-01,1770
M2,2000-04-01,1590
M2,2000-05-01,1560
M2,2000-06-01,1830
M2,2000-07-01,1960
M2,2000-08-01,1940
M2,2000-09-01,1680
M2,2000-10-01,1250
M2,2000-11-01,1700
M2,2000-12-01,1260
M2,2001-01-01,1340
M2,2001-02-01,1340
M2,2001-03-01,1740
M2,2001-04-01,1810
M2,2001-05-01,1640
M2,2001-06-01,2190
M2,2001-07-01,1730
M2,2001-08-01,1680
M2,2001-09-01,1720
M2,2001-10-01,1970
M2,2001-11-01,1970
M2,2001-12-01,1950
M2,2002-01-01,1980
M2,2002-02-01,1590
M2,2002-03-01,1980
M2,2002-04-01,1990
M2,2002-05-01,1700
M2,2002-06-01,2400
M2,2002-07-01,2200
M2,2002-08-01,2160
M2,2002-09-01,2150
M2,2002-10-01,1900
M2,2002-11-01,2100
M2,2002-12-01,1800
M2,2003-01-01,2620
M2,2003-02-01,2160
M2,2003-03-01,1800
M2,2003-04-01,1640
M2,2003-05-01,1630
M2,2003-06-01,2780
M2,2003-07-01,2230
M2,2003-08-01,2030
M2,2003-09-01,1590
M2,2003-10-01,1770
M2,2003-11-01,1800
M2,2003-12-01,1710
M2,2004-01-01,2220
M2,2004-02-01,2450
M2,2004-03-01,2300
M2,2004-04-01,1850
M2,2004-05-01,1970
M2,2004-06-01,2320
M2,2004-07-01,2380
M2,2004-08-01,1910
M2,2004-09-01,1820
M2,2004-10-01,1970
M2,2004-11-01,1720
M2,2004-12-01,1560
M2,2005-01-01,1960
M2,2005-02-01,2120
M2,2005-03-01,1880
M2,2005-04-01,1860
M2,2005-05-01,1990
M2,2005-06-01,2100
M2,2005-07-01,1600
M2,2005-08-01,1720
M2,2005-09-01,1700
M2,2005-10-01,1790
M2,2005-11-01,1690
M2,2005-12-01,1730
M2,2006-01-01,1910
M2,2006-02-01,1400
M2,2006-03-01,1280
M2,2006-04-01,1240
M2,2006-05-01,1380
M2,2006-06-01,2010
M2,2006-07-01,1810
M2,2006-08-01,1610
M2,2006-09-01,1710
M2,2006-10-01,1320
M2,2006-11-01,1640
M2,2006-12-01,1660
M2,2007-01-01,1930
M2,2007-02-01,1760
M2,2007-03-01,1620
M2,2007-04-01,1710
M2,2007-05-01,1970
M2,2007-06-01,2240
M2,2007-07-01,2040
M2,2007-08-01,1720
M2,2007-09-01,1760
M2,2007-10-01,1730
M2,2007-11-01,1650
M2,2007-12-01,1490
M2,2008-01-01,1900
M2,2008-02-01,1860
M2,2008-03-01,1780
M2,2008-04-01,1950
M2,2008-05-01,1750
M2,2008-06-01,2340
M2,2008-07-01,2730
M2,2008-08-01,2280
M2,2008-09-01,2490
M2,2008-10-01,2830
M2,2008-11-01,2700
M2,2008-12-01,2260
M2,2009-01-01,2430
M2,2009-02-01,2550
M2,2009-03-01,2490
M2,2009-04-01,2650
M2,2009-05-01,3100
M2,2009-06-01,3080
M2,2009-07-01,2980
M2,2009-08-01,3400
M2,2009-09-01,2950
M2,2009-10-01,3560
M2,2009-11-01,3470
M2,2009-12-01,3550
M2,2010-01-01,3720
M2,2010-02-01,3160
M2,2010-03-01,3010
M2,2010-04-01,2920
M2,2010-05-01,2860
M2,2010-06-01,3570
M2,2010-07-01,3500
M2,2010-08-01,3300
M2,2010-09-01,3100
M2,2010-10-01,3160
M2,2010-11-01,3000
M2,2010-12-01,3220
M2,2011-01-01,3290
M2,2011-02-01,3060
M2,2011-03-01,3190
M2,2011-04-01,2340
M2,2011-05-01,2610
M2,2011-06-01,3540
M2,2011-07-01,3620
M2,2011-08-01,3740
M2,2011-09-01,2710
M2,2011-10-01,3100
M2,2011-11-01,3180
M2,2011-12-01,2630
M2,2012-01-01,2490
M2,2012-02-01,2750
M2,2012-03-01,3050
M2,2012-04-01,2610
M2,2012-05-01,3040
M2,2012-06-01,3100
M2,2012-07-01,2940
M2,2012-08-01,2900
M2,2012-09-01,2780
M2,2012-10-01,2890
M2,2012-11-01,3010
M2,2012-12-01,2660
M2,2013-01-01,2650
M2,2013-02-01,2910
M2,2013-03-01,2810
M2,2013-04-01,2800
M2,2013-05-01,2850
M2,2013-06-01,2960
M2,2013-07-01,3090
M2,2013-08-01,2840
M2,2013-09-01,2580
M2,2013-10-01,2740
M2,2013-11-01,2390
M2,2013-12-01,2230
M2,2014-01-01,2460
M2,2014-02-01,2730
M2,2014-03-01,2130
M2,2014-04-01,2170
M2,2014-05-01,1820
M2,2014-06-01,2830
M2,2014-07-01,2900
M2,2014-08-01,2160
M2,2014-09-01,2400
M2,2014-10-01,2020
M2,2014-11-01,1630
M2,2014-12-01,1660
M2,2015-01-01,2210
M2,2015-02-01,1930
M2,2015-03-01,1960
M2,2015-04-01,1590
M2,2015-05-01,1730
M2,2015-06-01,2440
M750,1990-01-01,6370
M750,1990-02-01,6430
M750,1990-03-01,6520
M750,1990-04-01,6580
M750,1990-05-01,6620
M750,1990-06-01,6690
M750,1990-07-01,6000
M750,1990-08-01,5450
M750,1990-09-01,6480
M750,1990-10-01,6820
M750,1990-11-01,6860
M750,1990-12-01,6950
M750,1991-01-01,6920
M750,1991-02-01,6910
M750,1991-03-01,6960
M750,1991-04-01,6990
M750,1991-05-01,7010
M750,1991-06-01,6890
M750,1991-07-01,6200
M750,1991-08-01,5780
M750,1991-09-01,6550
M750,1991-10-01,6980
M750,1991-11-01,7000
M750,1991-12-01,7040
M750,1992-01-01,7030
M750,1992-02-01,7170
M750,1992-03-01,7150
M750,1992-04-01,7180
M750,1992-05-01,7140
M750,1992-06-01,7100
M750,1992-07-01,6490
M750,1992-08-01,6060
M750,1992-09-01,6870
M750,1992-10-01,6880
M750,1992-11-01,6950
M750,1992-12-01,7030
M750,1993-01-01,6940
M750,1993-02-01,6970
M750,1993-03-01,6990
M750,1993-04-01,7010
M750,1993-05-01,7020
M750,1993-06-01,6890
M750,1993-07-01,6300
M750,1993-08-01,6040
M750,1993-09-01,6730
M750,1993-10-01,6910
M750,1993-11-01,7090
M750,1993-12-01,7120
M750,1994-01-01,7070
M750,1994-02-01,7240
M750,1994-03-01,7180
M750,1994-04-01,7180
M750,1994-05-01,7300
M750,1994-06-01,6900
M750,1994-07-01,6400
M750,1994-08-01,6220
M750,1994-09-01,6960
M750,1994-10-01,7130
M750,1994-11-01,7310
M750,1994-12-01,7300
M750,1995-01-01,7310
M750,1995-02-01,7310
M750,1995-03-01,7510
M750,1995-04-01,7440
M750,1995-05-01,7430
M750,1995-06-01,7030
M750,1995-07-01,6440
M750,1995-08-01,6070
M750,1995-09-01,7200
M750,1995-10-01,7390
M750,1995-11-01,7630
M750,1995-12-01,7630
M750,1996-01-01,7610
M750,1996-02-01,7570
M750,1996-03-01,7690
M750,1996-04-01,7740
M750,1996-05-01,7730
M750,1996-06-01,7340
M750,1996-07-01,6700
M750,1996-08-01,6740
M750,1996-09-01,7500
M750,1996-10-01,7930
M750,1996-11-01,7940
M750,1996-12-01,7960
M750,1997-01-01,7900
M750,1997-02-01,8010
M750,1997-03-01,8170
M750,1997-04-01,8140
M750,1997-05-01,8210
M750,1997-06-01,8180
M750,1997-07-01,7330
M750,1997-08-01,7110
M750,1997-09-01,8020
M750,1997-10-01,8150
M750,1997-11-01,8200
M750,1997-12-01,8040
M750,1998-01-01,8210
M750,1998-02-01,8240
M750,1998-03-01,8350
M750,1998-04-01,8390
M750,1998-05-01,8420
M750,1998-06-01,8280
M750,1998-07-01,7710
M750,1998-08-01,7410
M750,1998-09-01,8180
M750,1998-10-01,8430
M750,1998-11-01,8610
M750,1998-12-01,8570
M750,1999-01-01,8610
M750,1999-02-01,8730
M750,1999-03-01,8910
M750,1999-04-01,8840
M750,1999-05-01,8860
M750,1999-06-01,8930
M750,1999-07-01,8760
M750,1999-08-01,8280
M750,1999-09-01,8650
M750,1999-10-01,8800
M750,1999-11-01,9130
M750,1999-12-01,9130
M750,2000-01-01,9140
M750,2000-02-01,9160
M750,2000-03-01,9290
M750,2000-04-01,9240
M750,2000-05-01,9300
M750,2000-06-01,9280
M750,2000-07-01,8520
M750,2000-08-01,8100
M750,2000-09-01,8970
M750,2000-10-01,9190
M750,2000-11-01,9340
M750,2000-12-01,9340
M750,2001-01-01,9350
M750,2001-02-01,9190
M750,2001-03-01,9490
M750,2001-04-01,9360
M750,2001-05-01,9500
M750,2001-06-01,9520
